Image,brand,model,category,Page,Img Score,repairability_score,source,device_text,Release Order,Date,Summary,Note,Scorecard Version,problem,fixed_flag,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Failure_ID,usage_duration,failure_type,warranty_status,repair_cost,customer_rating,comments,series,Thickness,Dimensions (WxDxH),Weight,Colors,Operating System,Operating System Type,Display Size,Display Resolution,Pixel Density,Display Type,Display Features,Display Touchscreen,Processor,Clock-speed,Chipset,Cache,Graphic Processor,Capacity,RAM Type,RAM Speed,Memory Slots,Memory Layout,SSD Capacity,SSD Type,Battery Cell,Battery Type,Power Supply,Wireless LAN,Wi-Fi Version,Bluetooth,Bluetooth Version,Other Networking Options,HDMI Ports,USB 2.0 slots,SD Card Reader,Ethernet ports,Headphone Jack,Microphone Jack,Web-cam,Video Recording,Audio Solution,Speakers,Sound Technologies,In-built Microphone,Microphone Type,Pointing device,Keyboard,Fingerprint scanner,Face Recognition,Warranty,Sales Package,Refresh Rate,Brightness,Graphics Memory,Expandable Memory,Thunderbolt Port,VGA Port,Backlit Keyboard,HDD Capacity,HDD Speed(RPM),HDD Type,USB 3.0 slots,Secondary cam(Rear-facing),Lockport,Battery Life,USB Type C,Battery Capacity,Aspect Ratio,Number of Cores,SSD Interface,Fast Charging Support,market_status,price,device_text_clean
,Lenovo,V130 (81HQ00ESIH),Laptop,,,6.221,laptop-dataset,Lenovo V130 (81HQ00ESIH)  Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85 Kg weight,Black,DOS,,14 Inches (35.56 cm),1920 x 1080 Pixels,157 ppi,LED,Full HD LED Backlit IPS Display,No,Intel Core i3-7020U (7th Gen),2.3 Ghz,,3 MB,Intel HD 620,4 GB,DDR4,2133 Mhz,1,1x4 Gigabyte,,,2 Cell,Li-Po,30 W AC Adapter W,802.11 a/b/g/n/ac,5.0,Yes,4.1,Multi-Format SD Media card Reader,1,,Yes,,Yes,Yes,Yes,720p HD,,Stereo Speakers,Dolby Audio,Yes,Digital Microphone,Touchpad with Multi-Touch Gestures Enabled,Standard Notebook Keyboard,No,,1 Year,"Laptop, Battery, AC Adapter, User Guide",,,,,,,,1 TB,5400 RPM,SATA,2.0,No,No,,,,,,,,Out of Stock,24420.0,lenovo v130 81hq00esih laptop
,Asus,X1605VA-MB946WS,Laptop,,,8.7495,laptop-dataset,Asus X1605VA-MB946WS VivoBook 16 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,VivoBook 16,64 Millimeter thickness,490 x 309 x 64  mm,1.88 Kg weight,Cool Silver,Windows 11 Home Basic,,16 Inches (40.64 cm),1920 x 1080 Pixels,138 ppi,,FHD+ (1920 x 1200) 16:10 Aspect Ratio   Anti Glare Coating,No,Intel Core i9-13900H (13th Gen),5.4 Ghz,,24 MB,Intel Iris Xe,16 GB,DDR4,3200 Mhz,1,1*16 Gigabyte,512 GB,M.2,3 Cell,Li-Ion,65 W,802.11 b/g/n/ax,6.0,Yes,,,1.0,1.0,,,Yes,Yes,Yes,720p,,Built In Speakers,,Yes,Built In Microphone,,,Yes,,1 Year,"Laptop, Power Adapter, User Manual, Warranty Card",,,,16 GB,,No,"Yes, Backlit",,,,,,,,1.0,42 WHrs,16:10,14.0,NVMe PCIe,,Out of Stock,74990.0,asus x1605va mb946ws vivobook 16 laptop
,Xiaomi,RedmiBook 15 e-Learning Edition,Laptop,,,6.99995,laptop-dataset,Xiaomi RedmiBook 15 e-Learning Edition  Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,19.9 Millimeter thickness,363.8 x 243.5 x 19.9  mm,1.8 Kg weight,Charcoal Gray,Windows 10 Home Basic,64-bit,15.6 Inches (39.62 cm),1920 x 1080 Pixels,141 ppi,LED,Full HD LED Anti-Glare Display,No,Intel Core i3-1115G4 (11th Gen),3.0 Ghz,,6 MB,Intel UHD,8 GB,DDR4,,1,1x8 Gigabyte,512 GB,,,Li-Po,65 W AC Adapter W,802.11 a/b/g/n/ac,5.0,Yes,5.0,Multi-Format SD media card reader,1,1.0,Yes,1.0,Yes,Yes,Yes,720p HD,,Built-in Stereo Speakers,2 x 2W Stereo Speakers With DTS Audio Processing,Yes,Built-in Microphone,Touchpad with Multi-Touch Gestures Enabled,"Chiclet keyboard with Scissor mechanism, 1.5mm key travel",No,,1 Year,"Laptop, Battery, AC Adapter, User Guide",,,,8 GB,,,,,,,,No,,10 Hrs,,,,,,,Available,39999.0,xiaomi redmibook 15 e learning edition laptop
,Acer,C734 (NX.AYVSI.006),Laptop,,,5.8995,laptop-dataset,Acer C734 (NX.AYVSI.006) Chromebook Laptop,,,,,,,,,,,,,,,,,,,,,,,,,Chromebook,21.1 Millimeter thickness,296 x 206 x 21.1  mm,1.3 Kg weight (Light-weight),Black,Google Chrome Home Basic,,11.6 Inches (29.46 cm),1366 x 768 Pixels,135 ppi,,Anti-Glare Display With HD 1366 x 768 Resolution,No,Intel Celeron Dual Core - N4500,1.1 Ghz,,,Intel UHD,4 GB,LPDDR4X,,1,1*4 Gigabyte,,,3 Cell,Li-Ion,45 W,802.11 b/g/n/ax,6.0,Yes,5.1,,1,,Yes,,Yes,Yes,Yes,720p,,Stereo speakers,,Yes,Built In Microphones,"Fully Clickable Touchpad Featuring Click-Anywhere Functionality: One-Finger Touch to Left-Click, Two-Finger Touch to Right-Click, and Two-Finger Scrolling, Moisture Resistant, Ocean Glass Touchpad",Acer Fine Tip EDU Anchored Keyboard,,,1 Year,"Laptop, Power Adapter, User Manual, Warranty Card",,,,4 GB,,No,,,,,,,,12 Hrs,2.0,48 Hrs,,2.0,,,Available,17990.0,acer c734 nx ayvsi 006 chromebook laptop
,Lenovo,15IRX9 (83DV00Y8IN),Laptop,,,9.4245,laptop-dataset,Lenovo 15IRX9 (83DV00Y8IN) LOQ Laptop,,,,,,,,,,,,,,,,,,,,,,,,,LOQ,23.9 Millimeter thickness,359.86 x 258.7 x 23.9  mm,2.38 Kg weight,Luna Grey,Windows 11 Home Basic,,15.6 Inches (39.62 cm),1920 x 1080 Pixels,141 ppi,IPS LCD,FHD   Anti-Glare   100% sRGB   G-SYNC,No,Intel Core i5 - 13450HX (13th Gen),4.6 Ghz,Intel HM770,20 MB,NVIDIA GeForce RTX 4050,24 GB,DDR5,4800 Mhz,2,2*12 Gigabyte,512 GB,M.2,3 Cell,Li-Ion,170 W,802.11 b/g/n/ax,6.0,Yes,5.2,,Yes (HDMI 2.1),,,1.0,Yes,Yes,Yes,1080p FHD,High Definition (HD) Audio,"Stereo Speakers, 2W x2",Realtek ALC3287 Codec,Yes,"2x, Array","Buttonless Mylar Surface Multi-Touch Touchpad, Supports Precision TouchPad (PTP), 75 x 120 mm (2.95 x 4.72 inches)","4-Zone RGB , English",No,Yes,1 Year,"Laptop, Power Adapter, User Manual, Warranty Card",144 Hz,300 nits,6 GB,32 GB,,No,"Yes, 4-Zone RGB Backlit, English",,,,,,,5.6 Hrs,1.0,60 WHrs,,10.0,NVMe PCIe,Yes,Out of Stock,88490.0,lenovo 15irx9 83dv00y8in loq laptop
,Asus,G531GT-AL150T,Laptop,,,9.6495,laptop-dataset,Asus G531GT-AL150T ROG Strix G Laptop,,,,,,,,,,,,,,,,,,,,,,,,,ROG Strix G,25.8 Millimeter thickness,360 x 275 x 25.8  mm,2.4 Kg weight,Black,Windows 10 Home Basic,64-bit,15.6 Inches (39.62 cm),1920 x 1080 Pixels,141 ppi,LED,Full HD LED Backlit Anti-Glare Display,No,Intel Core i7-9750H (9th Gen),4.5 Ghz,Intel HM370 Express,12 MB,NVIDIA GeForce GTX 1650,16 GB,DDR4,2666 Mhz,2,2x8 Gigabyte,1 TB,,3 Cell,Li-Ion,150 W AC Adapter W,802.11 a/b/g/n/ac,5.0,Yes,5.0,Multi-Format SD Media card Reader,1,,Yes,1.0,Yes,Yes,Yes,720p HD,,Stereo Speakers,Smart AMP Technology,Yes,Dual Array Digital Microphone,Touchpad with Multi-Touch Gestures Enabled,Gaming RGB Keyboard,No,,1 Year,"Laptop, Battery, AC Adapter, User Guide",120 Hz,,4 GB,32 GB,,,"Yes, Gaming RGB Backlit Keyboard",,,,,No,,,,,,,,,Available,92990.0,asus g531gt al150t rog strix g laptop
,MSI,B12UDXK-1018IN,Laptop,,,9.74385,laptop-dataset,MSI B12UDXK-1018IN Katana 15 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,Katana 15,,,2.25 Kg weight,Black,Windows 11 Home Basic,,15.6 Inches (39.62 cm),1920 x 1080 Pixels,141 ppi,,Full HD   144Hz 45%NTSC IPS-Level,No,Intel Core i7-12650H (12th Gen),3.1 Ghz,,,NVIDIA GeForce RTX 3050,16 GB,DDR5,,1,1*16 Gigabyte,1 TB,,3 Cell,Li-Ion,,802.11 b/g/n/ax,6.0,Yes,5.2,,1,1.0,,1.0,Yes,Yes,Yes,720p,,Built In Speakers,,Yes,Built In Microphone,,4-Zone RGB Gaming Keyboard,,,2 Years,"Laptop, Power Adapter, User Manual, Warranty Card",144 Hz,,6 GB,,,No,"Yes, 4-Zone RGB Gaming Backlit Keyboard",,,,,,,,1.0,,,,,,Available,94877.0,msi b12udxk 1018in katana 15 laptop
,HP,(732B6PA),Laptop,,,7.515499999999999,laptop-dataset,HP (732B6PA) 250 G9 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,250 G9,17.9 Millimeter thickness,358 x 242 x 17.9  mm,1.69 Kg weight,Silver,Windows 11 Home Basic,,15.6 Inches (39.62 cm),1920 x 1080 Pixels,141 ppi,,Full HD   Micro-Edge   Anti-Glare   UWVA   141 ppi   Color Gamut: 45%NTSC,No,Intel Core i5 - 1235U (12th Gen),4.4 Ghz,,12 MB,Intel Integrated,16 GB,DDR4,,1,1*16 Gigabyte,512 GB,,3 Cell,,,802.11 a/b/g/n/ac,5.0,Yes,5.2,,Yes (HDMI 1.4),,,1.0,Yes,Yes,Yes,720p HD,,Built-in Dual Speakers,,Yes,Built-in Dual Array Digital Microphones,,"Full-Size, Natural Silver Keyboard With Numeric Keypad",Yes,Yes,1 Year,"Laptop, Power Adapter, User Manual, Warranty Card",,250 nits,,,,No,"Yes, Full-Size, Backlit Natural Silver Keyboard With Numeric Keypad",,,,,,,5 Hrs,1.0,,,10.0,,,Available,50310.0,hp 732b6pa 250 g9 laptop
,Dell,15 7570 (A569108WIN9),Laptop,,,9.3995,laptop-dataset,Dell 15 7570 (A569108WIN9) Inspiron 15 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,Inspiron 15,20.4 Millimeter thickness,361.4 x 244.5 x 20.4  mm,1.9 Kg weight,Silver,Windows 10 Home Basic,64-bit,15.6 Inches (39.62 cm),1920 x 1080 Pixels,141 ppi,LED,Full HD LED Backlit Anti-Glare Display,No,Intel Core i7-8550U (8th Gen),1.8 Ghz,,8 MB,NVIDIA Geforce MX130,8 GB,DDR4,2400 Mhz,1,1x8 Gigabyte,128 GB,,3 Cell,Li-Ion,42 W AC Adapter W,802.11 a/b/g/n/ac,5.0,Yes,4.2,Multi-Format SD Media card Reader,1,,Yes,1.0,Yes,Yes,Yes,720p HD,,Stereo Speakers,Waves MaxxAudio Pro,Yes,Single Digital Microphone,Touchpad with Multi-Touch Gestures Enabled,Standard Notebook Keyboard,No,,1 Year,"Laptop, Battery, AC Adapter, User Guide",,,4 GB,32 GB,,,,1 TB,5400 RPM,SATA,,No,No,,1.0,,,,,,Available,87990.0,dell 15 7570 a569108win9 inspiron 15 laptop
,HP,450 G7 (9KW82PA),Laptop,,,9.9023,laptop-dataset,HP 450 G7 (9KW82PA) ProBook Laptop,,,,,,,,,,,,,,,,,,,,,,,,,ProBook,19 Millimeter thickness,364.9 x 256.9 x 19  mm,2 Kg weight,Black,Windows 10 Professional,64-bit,15.6 Inches (39.62 cm),1366 x 768 Pixels,100 ppi,LED,HD LED Backlit Anti-glare Display,No,Intel Core i7-10750H (10th Gen),1.8 Ghz,,8 MB,Intel UHD 620,8 GB,DDR4,2666 Mhz,2,2x4 Gigabyte,,,3 Cell,Li-Ion,45 W AC Adapter W,802.11 b/g/n/ax,6.0,Yes,5.0,Multi-Format SD media card reader (3-in-1),1.0,1.0,Yes,1.0,Yes,Yes,Yes,720p HD,,Built-in Speakers,,Yes,Integrated Digital Microphone,Touchpad with Multi-Touch Gestures Enabled,"Full-size, spill-resistant keyboard with numeric keypad",No,,1 Year,"Laptop, Battery, AC Adapter, User Guide",,,,,,,,1 TB,5400 RPM,SATA,,No,,,1.0,,,,,,Out of Stock,98046.0,hp 450 g7 9kw82pa probook laptop
,Acer,SFG14-AI (NX.KYXSI.001),Laptop,,,9.499500000000001,laptop-dataset,Acer SFG14-AI (NX.KYXSI.001) Swift Go 14 AI Laptop,,,,,,,,,,,,,,,,,,,,,,,,,Swift Go 14 AI,17.9 Millimeter thickness,322.6 x 225.9 x 17.9  mm,1.32 Kg weight (Light-weight),Steel Gray,Windows 11 Home Basic,64-bit,14.5 Inches (36.83 cm),1920 x 1200 Pixels,156 ppi,TFT LCD,Display With IPS (In-Plane Switching) Technology   WUXGA   High-Brightness Acer ComfyView LED-Backlit,No,Qualcomm Snapdragon X Plus X1P-42-100,3.4 Ghz,,,Qualcomm Adreno GPU,16 GB,LPDDR5X,,1,1*16 Gigabyte,512 GB,M.2,3 Cell,Li-Ion,65 W,802.11 b/g/n/be,7.0,Yes,5.4,,,,Yes,,Yes,Yes,Yes,1440p QHD,,Stereo,,Yes,Built In Microphone,"Multi-Gesture Lighting Touchpad, Supporting Two-Finger Scroll; Pinch; Gestures to Open Cortana, Action Center, Multitasking; Application Commands",80-/81-/84-Key Acer Backlight Keyboard Layout With International Language Support Including Indicators of CapsLock and F4/Microphone Mute,,Yes,1 Year,"Laptop, Power Adapter, User Manual, Warranty Card",120 Hz,300 nits,,,,No,,,,,,,,,1.0,65 WHrs,,8.0,NVMe PCIe,,Out of Stock,89990.0,acer sfg14 ai nx kyxsi 001 swift go 14 ai laptop
,MSI,GP66 Leopard 10UE-426IN,Laptop,,,10.0,laptop-dataset,MSI GP66 Leopard 10UE-426IN  Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,23.4 Millimeter thickness,358 x 267 x 23.4  mm,2.38 Kg weight,Black,Windows 10 Home Basic,64-bit,15.6 Inches (39.62 cm),1920 x 1080 Pixels,141 ppi,LED,Full HD LED Backlit IPS Display (100% sRGB   72% NTSC Color Gamut),No,Intel Core i7-10870H (10th Gen),2.2 Ghz,Intel HM470,16 MB,NVIDIA GeForce RTX 3060,16 GB,DDR4,3200 Mhz,1,1x16 Gigabyte,1 TB,,4 Cell,Li-Ion,230 W AC Adapter W,802.11 b/g/n/ax,6.0,Yes,5.1,,1,,,1.0,Yes,Yes,Yes,720p HD,,Built-in Dual Speakers,"Sound by Dynaudio, Hi-Res Audio",Yes,Built-in Microphone,Touchpad with Multi-Touch Gestures Enabled,Steelseries Per Key RGB Gaming Keyboard,No,,1 Year,"Laptop, Battery, AC Adapter, User Guide",144 Hz,,6 GB,,,,,,,,1.0,No,,,1.0,,,,,,Out of Stock,154990.0,msi gp66 leopard 10ue 426in laptop
,Dell,5440 (OIN5440340401RINU1),Laptop,,,8.1495,laptop-dataset,Dell 5440 (OIN5440340401RINU1) Inspiron 14 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,Inspiron 14,18.8 Millimeter thickness,313.9 x 226.6 x 18.8  mm,1.56 Kg weight,Ice Blue,Windows 11,,14 Inches (35.56 cm),1920 x 1200 Pixels,162 ppi,IPS LCD,FHD+ Anti Glare   WVA   IPS   ComfortView,No,Intel Core i5 - 1334U (13th Gen),4.6 Ghz,,12 MB,Intel Iris Xe,16 GB,DDR5,4400 Mhz,1,1*16 Gigabyte,512 GB,M.2,4 Cell,Li-Ion,65 W,802.11 b/g/n/ax,6.0,Yes,5.2,,Yes (HDMI 1.4),,Yes,,Yes,Yes,Yes,,,2 x Tuned Speakers,,Yes,Built In Microphone,Multi-Touch Gesture-Enabled Precision Touchpad With Integrated Scrolling,Full-Size Keyboard,,Yes,1 Year,"Laptop, Power Adapter, User Manual, Warranty Card",60 Hz,250 nits,,,,No,,,,,,,,6 Hrs,1.0,41 WHrs,16:10,10.0,NVMe PCIe,,Available,62990.0,dell 5440 oin5440340401rinu1 inspiron 14 laptop
,HP,15-fd0061TU (A33FPPA),Laptop,,,6.7245,laptop-dataset,HP 15-fd0061TU (A33FPPA)  Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59 Kg weight,Silver,Windows 11 Home Basic,,15.6 Inches (39.62 cm),1920 x 1080 Pixels,141 ppi,,Diagonal   FHD   Micro-Edge   Anti-Glare   45% NTSC,No,Intel Core i3-1215U (12th Gen),4.4 Ghz,,10 MB,Intel UHD,8 GB,DDR4,3200 Mhz,1,1*8 Gigabyte,512 GB,M.2,3 Cell,Li-Ion,,802.11 b/g/n/ax,6.0,Yes,5.3,,Yes (HDMI 1.4),,,,Yes,Yes,Yes,1080p FHD,,Built In Speakers,,Yes,Built In Microphone,HP Imagepad With Multi-Touch Gesture Support,"Full-Size, Soft Grey Keyboard With Numeric Keypad",,Yes,1 Year,"Laptop, Power Adapter, User Manual, Warranty Card",,250 nits,,8 GB,,No,,,,,,,,6 Hrs,1.0,41 WHrs,,6.0,NVMe PCIe,Yes,Available,34490.0,hp 15 fd0061tu a33fppa laptop
,Asus,M1502QA-EJ742WS,Laptop,,,7.499499999999999,laptop-dataset,Asus M1502QA-EJ742WS VivoBook 15 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,VivoBook 15,19.9 Millimeter thickness,359.7 x 232.5 x 19.9  mm,1.70 Kg weight,Cool Silver,Windows 11 Home Basic,,15.6 Inches (39.62 cm),1920 x 1080 Pixels,141 ppi,,FHD   16:9 Aspect Ratio   60Hz Refresh Rate   250Nits   45% NTSC Color Gamut   Anti-Glare Display,No,AMD Octa Core Ryzen 7 - 5800H,3.1 Ghz,,20 MB,AMD Radeon,16 GB,DDR4,,2,2*8 Gigabyte,512 GB,M.2/Optane,3 Cell,Li-Ion,65 W,802.11 b/g/n/ax,6.0,Yes,5.0,,1,1.0,,,Yes,Yes,Yes,720p,Sonic Master,Built In Speakers,,Yes,Built In Array Microphone,,Chiclet Keyboard,,Yes,1 Year,"Laptop, Power Adapter, User Manual, Warranty Card",60 Hz,250 nits,,,,No,,,,,,,,,1.0,42 Hrs,16:9,8.0,,,Out of Stock,49990.0,asus m1502qa ej742ws vivobook 15 laptop
,Dell,3530 (IN3530NC2R9001ORS1),Laptop,,,8.3745,laptop-dataset,Dell 3530 (IN3530NC2R9001ORS1) Inspiron 15 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,Inspiron 15,,,1.62 Kg weight,Platinum Silver,Windows 11 Home Basic,64-bit,15.6 Inches (39.62 cm),1920 x 1080 Pixels,141 ppi,,FHD WVA AG 120Hz 250 Nits Narrow Border,No,Intel Core i7-1355U (13th Gen),5.0 Ghz,,12 MB,Intel UHD,16 GB,DDR4,2666 Mhz,2,2*8 Gigabyte,512 GB,,4 Cell,Li-Ion,,802.11 b/g/n/ax,6.0,Yes,,,1,1.0,Yes,,Yes,Yes,Yes,,,Built In Speakers,,Yes,Built In Microphone,,,Yes,Yes,1 Year,"Laptop, Power Adapter, User Manual, Warranty Card",120 Hz,250 nits,,16 GB,,No,"Yes, Backlit",,,,,,,6 Hrs,2.0,54 WHrs,,10.0,,,Out of Stock,67490.0,dell 3530 in3530nc2r9001ors1 inspiron 15 laptop
,Dell,14 7460 (Z561501SIN9G),Laptop,,,8.1995,laptop-dataset,Dell 14 7460 (Z561501SIN9G) Inspiron 14 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,Inspiron 14,18.9 Millimeter thickness,323 x 227 x 18.9  mm,1.6 Kg weight,Silver,Windows 10,64-bit,14.0 Inches (35.56 cm),1920 x 1080 Pixels,157 ppi,LED,Full HD LED Backlit IPS Truelife Display,No,Intel Core i5-7200U (7th Gen),2.5 Ghz,,3 MB,NVIDIA GeForce GTX 940MX,8 GB,DDR4,2400 Mhz,1 DIMM,1 x 8 Gigabyte,,,3 Cell,Li-Ion,65 W AC Adapter W,802.11 a/b/g/n/ac,5.0,Yes,4.2,SD Card Reader,1,1.0,Yes,,Yes,Yes,Yes,720p HD,HD Audio Solution,2 Tuned Speakers,Waves MaxxAudio Processing,Yes,Digital Microphone,Touchpad with Multi-touch Gestures support,,No,,1 Year,"Ultrabook, Battery, AC Adapter, User Guide",,,2 GB,,,,"Yes, Backlit Keyboard",1 TB,5400 RPM,SATA,2.0,No,Yes,,,,,,,,Available,63990.0,dell 14 7460 z561501sin9g inspiron 14 laptop
,Lenovo,V145 (81MTA000IH),Laptop,,,6.29995,laptop-dataset,Lenovo V145 (81MTA000IH)  Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,23 Millimeter thickness,376 x 253 x 23  mm,2.1 Kg weight,Black,Windows 10 Home Basic,64-bit,15.6 Inches (39.62 cm),1366 x 768 Pixels,100 ppi,LED,HD LED Backlit Anti-Glare Display,No,AMD Dual Core A6-9225,2.6 Ghz,,1 MB,AMD Radeon,4 GB,DDR4,,1,1x4 Gigabyte,,,2 Cell,Li-Ion,30 W AC Adapter W,802.11 a/b/g/n/ac,5.0,Yes,4.1,Multi-Format SD Media card Reader,1,,Yes,1.0,Yes,Yes,Yes,720p HD,,Stereo Speakers,Dolby Audio,,Digital Microphone,Touchpad with Multi-Touch Gestures Enabled,Standard Notebook Keyboard,No,,,"Laptop, Battery, AC Adapter, User Guide",,,,,,,,1 TB,5400 RPM,SATA,2.0,No,,,,,,,,,Available,25999.0,lenovo v145 81mta000ih laptop
,Apple,M2 MNEJ3HN/A,Laptop,,,10.0,laptop-dataset,Apple M2 MNEJ3HN/A MacBook Pro Laptop,,,,,,,,,,,,,,,,,,,,,,,,,MacBook Pro,15.6 Millimeter thickness (Slim),304.1 x 212.4 x 15.6  mm,1.38 Kg weight (Light-weight),Space Grey,macOS Monterey Home Basic,,13.3 Inches (33.78 cm),2560 x 1600 Pixels,227 ppi,,Retina display   LED-backlit display with IPS technology   500 nits brightness   Wide colour (P3)   True Tone technology,No,Apple M2,3.5 Ghz,,20 MB,Apple M2,8 GB,LPDDR5,,1,1*8 Gigabyte,512 GB,,,Li-Po,67 W,802.11 b/g/n/ax,6.0,Yes,5.0,,,,,,Yes,Yes,Yes,720,,Built-in Speaker,"Stereo Speakers, Wide Stereo Sound, Support for Dolby Atmos",Yes,Three-mic Array with High Signal-to-noise Ratio and Directional Beamforming,Force Touch Trackpad,Magic Keyboard,,,1 Year,"Laptop, Power Adaptor, User Guide, Warranty Documents",,,,,,,"Yes, Backlit Magic Keyboard",,,,2.0,,,20 Hrs,,,,8.0,,,Available,139990.0,apple m2 mnej3hn a macbook pro laptop
,MSI,14VHG-460IN,Laptop,,,10.0,laptop-dataset,MSI 14VHG-460IN Raider GE68 HX Laptop,,,,,,,,,,,,,,,,,,,,,,,,,Raider GE68 HX,27.8 Millimeter thickness,357 x 284 x 27.8  mm,2.75 Kg weight,Core Black,Windows 11 Home Basic,,16 Inches (40.64 cm),2560 x 1600 Pixels,189 ppi,,QHD+   100% DCI-P3   IPS-Level Panel,No,Intel Core i9-14900HX (14th Gen),5.8 Ghz,,,NVIDIA GeForce RTX 4080,32 GB,DDR5,,1.0,1*32 Gigabyte,1 TB,M.2,4 Cell,Li-Ion,,802.11 b/g/n/ax,6.0,Yes,5.4,,1,,,1.0,Yes,Yes,Yes,1080p,,Built In Speakers,,Yes,Built In Microphone,,Per-Key RGB Gaming Keyboard By SteelSeries,No,Yes,2 Years,"Laptop, Power Adapter, User Manual, Warranty Card",240 Hz,,12 GB,,4.0,No,,,,,,,,,2.0,99.9 WHrs,,24.0,NVMe PCIe,,Available,249990.0,msi 14vhg 460in raider ge68 hx laptop
,Asus,UX3405CA-PZ349WS,Laptop,,,10.0,laptop-dataset,Asus UX3405CA-PZ349WS Zenbook 14 OLED Laptop,,,,,,,,,,,,,,,,,,,,,,,,,Zenbook 14 OLED,14.9 Millimeter thickness (Slim),312.4 x 220.1 x 14.9  mm,1.28 Kg weight (Light-weight),Foggy Silver,Windows 11 Home Basic,,14 Inches (35.56 cm),2880 x 1800 Pixels,243 ppi,OLED,3K   0.2ms Response Time   500 Nits HDR Peak Brightness,Yes,Intel Core Ultra 9 - 285H (Series 2),5.4 Ghz,,24 MB,Intel Arc,32 GB,LPDDR5X,,1,1*32 Gigabyte,1 TB,M.2,4 Cell,Li-Ion,65 W,802.11 b/g/n/be,7.0,Yes,5.4,,Yes (HDMI 2.1),,,,Yes,Yes,Yes,,Smart Amp Technology,Built-In Speaker,,Yes,Built-In Array Microphone,Precision Touchpad Support NumberPad,Chiclet Keyboard,,Yes,1 Year,"Laptop, Power Adapter, User Manual, Warranty Card",120 Hz,400 nits,,,4.0,No,"Yes, Backlit Chiclet Keyboard",,,,,,,,,75 WHrs,16:10,16.0,NVMe PCIe,,Available,142990.0,asus ux3405ca pz349ws zenbook 14 oled laptop
,Asus,CX1400CKA-EK0257,Laptop,,,5.8745,laptop-dataset,Asus CX1400CKA-EK0257 Chromebook Laptop,,,,,,,,,,,,,,,,,,,,,,,,,Chromebook,18.7 Millimeter thickness,326.5 x 228.7 x 18.7  mm,1.47 Kg weight (Light-weight),Transparent Silver,Google Chrome Home Basic,,14 Inches (35.56 cm),1920 x 1080 Pixels,157 ppi,,Full HD   LED Backlit,No,Intel Celeron Dual Core- N4500,1.1 Ghz,,,Intel UHD,4 GB,LPDDR4X,,1,1*4 Gigabyte,,,,Li-Ion,45 W,802.11 b/g/n/ax,6.0,Yes,5.2,,,,,,Yes,Yes,Yes,720p,,Built-In Speakers,,Yes,Built-In Microphones,,Chiclet Keyboard,No,,1 Year,"Laptop, Power Adapter, User Manual, Warranty Card",,,,,,No,,,,,,,,11 Hrs,2.0,,,2.0,,Yes,Out of Stock,17490.0,asus cx1400cka ek0257 chromebook laptop
,Acer,A315-57G (NX.HZRSI.001),Laptop,,,7.23945,laptop-dataset,Acer A315-57G (NX.HZRSI.001) Aspire 3 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,Aspire 3,19.9 Millimeter thickness,363.4 x 250.5 x 19.9  mm,1.9 Kg weight,Charcoal Black,Windows 10 Home Basic,64-bit,15.6 Inches (39.62 cm),1920 x 1080 Pixels,141 ppi,LED,Full HD LED Backlit ComfyView TFT Display (16:9 Aspect Ratio),No,Intel Core i5-1035G1 (10th Gen),1.0 Ghz,,6 MB,NVIDIA Geforce GTX MX330,4 GB,DDR4,,1,1x4 Gigabyte,,,3 Cell,Li-Ion,65 W AC Adapter W,802.11 a/b/g/n/ac,5.0,Yes,4.2,,1,1.0,,1.0,Yes,Yes,Yes,720p HD,,Built-in Dual Speakers,,Yes,Built-in Digital Microphone,Touchpad with Multi-Touch Gestures Enabled,FineTip Keyboard with Independent Standard Numeric Keypad (International Language Support),No,,1 Year,"Laptop, Battery, AC Adapter, User Guide",,,2 GB,,,,,1 TB,5400 RPM,SATA,,No,,,,,,,,,Available,44789.0,acer a315 57g nx hzrsi 001 aspire 3 laptop
